2	1.0000000000000000	-0.5773502691896257
2	1.0000000000000000	0.5773502691896257
3	0.8888888888888888	0.0000000000000000
3	0.5555555555555556	-0.7745966692414834
3	0.5555555555555556	0.7745966692414834
4	0.6521451548625461	-0.3399810435848563
4	0.6521451548625461	0.3399810435848563
4	0.3478548451374538	-0.8611363115940526
4	0.3478548451374538	0.8611363115940526
5	0.5688888888888889	0.0000000000000000
5	0.4786286704993665	-0.5384693101056831
5	0.4786286704993665	0.5384693101056831
5	0.2369268850561891	-0.9061798459386640
5	0.2369268850561891	0.9061798459386640
6	0.3607615730481386	0.6612093864662645
6	0.3607615730481386	-0.6612093864662645
6	0.4679139345726910	-0.2386191860831969
6	0.4679139345726910	0.2386191860831969
6	0.1713244923791704	-0.9324695142031521
6	0.1713244923791704	0.9324695142031521
7	0.4179591836734694	0.0000000000000000
7	0.3818300505051189	0.4058451513773972
7	0.3818300505051189	-0.4058451513773972
7	0.2797053914892766	-0.7415311855993945
7	0.2797053914892766	0.7415311855993945
7	0.1294849661688697	-0.9491079123427585
7	0.1294849661688697	0.9491079123427585
8	0.3626837833783620	-0.1834346424956498
8	0.3626837833783620	0.1834346424956498
8	0.3137066458778873	-0.5255324099163290
8	0.3137066458778873	0.5255324099163290
8	0.2223810344533745	-0.7966664774136267
8	0.2223810344533745	0.7966664774136267
8	0.1012285362903763	-0.9602898564975363
8	0.1012285362903763	0.9602898564975363
9	0.3302393550012598	0.0000000000000000
9	0.1806481606948574	-0.8360311073266358
9	0.1806481606948574	0.8360311073266358
9	0.0812743883615744	-0.9681602395076261
9	0.0812743883615744	0.9681602395076261
9	0.3123470770400029	-0.3242534234038089
9	0.3123470770400029	0.3242534234038089
9	0.2606106964029354	-0.6133714327005904
9	0.2606106964029354	0.6133714327005904
10	0.2955242247147529	-0.1488743389816312
10	0.2955242247147529	0.1488743389816312
10	0.2692667193099963	-0.4333953941292472
10	0.2692667193099963	0.4333953941292472
10	0.2190863625159820	-0.6794095682990244
10	0.2190863625159820	0.6794095682990244
10	0.1494513491505806	-0.8650633666889845
10	0.1494513491505806	0.8650633666889845
10	0.0666713443086881	-0.9739065285171717
10	0.0666713443086881	0.9739065285171717
11	0.2729250867779006	0.0000000000000000
11	0.2628045445102467	-0.2695431559523450
11	0.2628045445102467	0.2695431559523450
11	0.2331937645919905	-0.5190961292068118
11	0.2331937645919905	0.5190961292068118
11	0.1862902109277343	-0.7301520055740494
11	0.1862902109277343	0.7301520055740494
11	0.1255803694649046	-0.8870625997680953
11	0.1255803694649046	0.8870625997680953
11	0.0556685671161737	-0.9782286581460570
11	0.0556685671161737	0.9782286581460570
12	0.2491470458134028	-0.1252334085114689
12	0.2491470458134028	0.1252334085114689
12	0.2334925365383548	-0.3678314989981802
12	0.2334925365383548	0.3678314989981802
12	0.2031674267230659	-0.5873179542866175
12	0.2031674267230659	0.5873179542866175
12	0.1600783285433462	-0.7699026741943047
12	0.1600783285433462	0.7699026741943047
12	0.1069393259953184	-0.9041172563704749
12	0.1069393259953184	0.9041172563704749
12	0.0471753363865118	-0.9815606342467192
12	0.0471753363865118	0.9815606342467192
13	0.2325515532308739	0.0000000000000000
13	0.2262831802628972	-0.2304583159551348
13	0.2262831802628972	0.2304583159551348
13	0.2078160475368885	-0.4484927510364469
13	0.2078160475368885	0.4484927510364469
13	0.1781459807619457	-0.6423493394403402
13	0.1781459807619457	0.6423493394403402
13	0.1388735102197872	-0.8015780907333099
